card_id,account_id,card_type,card_number,expiry_date,cvv,status
468,2864,Debit,3.59456E+15,2026-11-01,538,Active
469,3039,Debit,4.66434E+15,1930-02-01,492,Active
470,1239,Debit,2.13128E+14,1935-03-01,226,Active
471,1512,Debit,4.59986E+15,2028-03-01,609,Blocked
472,1482,Debit,3.51113E+15,2026-03-01,121,Active
473,4371,Credit,5.89308E+11,1930-09-01,154,Active
474,5208,Debit,4.66865E+15,1934-08-01,780,Active
475,5095,Debit,4.0067E+15,2028-01-01,527,Blocked
476,2690,Debit,4.60924E+15,1931-05-01,567,Active
477,5361,Debit,4.75442E+12,2026-09-01,163,Blocked
478,4620,Credit,4.1534E+15,2027-09-01,139,Blocked
479,5109,Debit,4.53907E+12,2028-08-01,102,Active
480,3294,Debit,4.16842E+18,1935-07-01,653,Active
481,1785,Debit,4.08072E+18,1935-03-01,277,Blocked
482,1958,Credit,3.52517E+15,2027-10-01,155,Blocked
483,2154,Debit,2.13189E+14,1931-02-01,562,Active
484,3314,Debit,4.0549E+15,2029-08-01,716,Active
485,2759,Debit,1.80068E+14,1932-07-01,481,Blocked
486,1215,Debit,3.03427E+13,1930-12-01,787,Active
487,6766,Debit,3.60669E+13,1935-05-01,601,Active
488,6937,Debit,4.56368E+18,2028-10-01,493,Blocked
489,2634,Credit,2.29937E+15,1933-07-01,766,Blocked
490,150,Debit,6.01122E+15,1933-12-01,683,Active
491,6214,Debit,4.32471E+18,1931-02-01,775,Blocked
492,1292,Debit,4.39492E+15,1933-03-01,113,Blocked
493,5089,Credit,3.57765E+15,2027-04-01,946,Active
494,1711,Debit,2.2891E+15,1930-02-01,130,Blocked
495,2158,Debit,3.51148E+15,1934-03-01,102,Blocked
496,6242,Debit,4.07606E+15,2029-11-01,344,Blocked
497,5323,Credit,4.67952E+12,1934-08-01,371,Blocked
498,5894,Debit,2.26067E+15,1932-01-01,570,Active
499,1108,Credit,5.64459E+11,1932-12-01,583,Blocked
500,4232,Debit,4.70725E+18,2026-03-01,946,Blocked
501,545,Credit,2.1319E+14,1935-08-01,399,Blocked
502,6564,Debit,6.76165E+11,2028-09-01,341,Blocked
503,6629,Credit,3.55191E+15,1933-10-01,302,Active
504,6208,Credit,4.09047E+15,1930-06-01,370,Active
505,3319,Credit,1.80066E+14,2029-06-01,979,Blocked
506,226,Credit,3.51188E+15,1935-06-01,174,Active
507,4468,Debit,4.42435E+15,1934-08-01,173,Blocked
508,2171,Credit,3.5074E+15,1931-07-01,552,Active
509,3333,Credit,4.86922E+18,1933-05-01,438,Blocked
510,2072,Credit,6.01195E+15,1931-04-01,801,Active
511,3881,Debit,4.67939E+18,1934-10-01,902,Active
512,841,Debit,6.5363E+15,2027-03-01,303,Blocked
513,2219,Credit,5.22811E+15,1934-11-01,860,Blocked
514,6597,Credit,4.20075E+12,2028-02-01,824,Blocked
515,3355,Debit,2.71251E+15,2028-05-01,839,Blocked
516,4652,Credit,3.7563E+14,1933-02-01,168,Active
517,5045,Credit,3.59236E+15,2026-12-01,645,Blocked
518,2916,Credit,3.05228E+13,2028-05-01,897,Active
519,2579,Debit,1.8006E+14,2027-11-01,401,Blocked
520,6872,Credit,3.51905E+15,1933-09-01,977,Blocked
521,5423,Debit,2.59904E+15,2027-11-01,525,Blocked
522,4279,Debit,6.01177E+15,1931-05-01,408,Active
523,1566,Debit,5.02096E+11,2026-03-01,472,Blocked
524,5416,Debit,3.55504E+15,2026-02-01,913,Active
525,3301,Debit,3.75309E+14,1933-11-01,698,Active
526,1426,Credit,3.46553E+14,1935-08-01,455,Blocked
527,4198,Debit,4.85458E+12,1932-03-01,372,Active
528,1766,Debit,1.8007E+14,1932-12-01,787,Blocked
529,1377,Debit,3.50155E+15,1932-07-01,876,Active
530,626,Credit,1.80003E+14,2027-02-01,435,Blocked
531,5446,Debit,6.01199E+15,1932-01-01,286,Blocked
532,5124,Debit,3.7048E+14,1931-05-01,150,Active
533,1520,Credit,4.19586E+15,1935-02-01,936,Active
534,4995,Credit,3.40889E+14,2028-11-01,373,Active
535,4156,Credit,3.53439E+15,2026-07-01,867,Blocked
536,1173,Credit,6.01109E+15,1930-03-01,798,Blocked
537,466,Debit,4.17946E+18,1933-05-01,942,Active
538,5947,Debit,3.43366E+14,2027-07-01,550,Active
539,953,Credit,3.88181E+13,1933-05-01,884,Active
540,5966,Credit,4.98855E+18,1934-04-01,364,Blocked
541,6477,Credit,3.52437E+15,1930-07-01,132,Active
542,2998,Credit,4.74737E+15,2029-01-01,852,Active
543,6145,Credit,4.57127E+15,2029-11-01,306,Active
544,6558,Debit,4.88716E+15,2026-01-01,134,Active
545,6173,Credit,4.35978E+18,1930-11-01,209,Blocked
546,6015,Credit,4.52321E+15,2028-09-01,494,Blocked
547,2385,Credit,4.87372E+15,2028-09-01,344,Blocked
548,3465,Debit,3.49797E+14,2028-02-01,349,Active
549,3977,Credit,4.30419E+18,1933-12-01,942,Active
550,4713,Credit,3.45409E+14,1932-10-01,405,Active
551,5145,Debit,5.26868E+15,2029-08-01,736,Blocked
552,3924,Credit,3.02034E+13,2027-11-01,249,Active
553,4072,Credit,5.02038E+11,2027-09-01,172,Active
554,1250,Credit,3.02574E+13,1930-07-01,556,Active
555,3767,Debit,4.43305E+12,1930-10-01,506,Blocked
556,6098,Credit,4.48169E+15,1931-04-01,195,Blocked
557,952,Debit,4.2964E+15,2026-10-01,487,Active
558,1398,Credit,3.05029E+13,2026-11-01,193,Blocked
559,3016,Credit,2.38775E+15,2027-09-01,235,Active
560,6172,Credit,4.56231E+15,2026-01-01,971,Active
561,3668,Credit,3.5987E+15,1933-01-01,684,Active
562,3370,Credit,2.22956E+15,1933-07-01,626,Blocked
563,5709,Credit,3.00093E+13,1934-04-01,210,Active
564,802,Credit,4.35945E+15,2026-02-01,192,Active
565,4123,Credit,3.53512E+15,1933-03-01,499,Blocked
566,2448,Debit,4.0645E+15,1932-08-01,574,Blocked
567,3535,Credit,3.42545E+14,2026-09-01,721,Active
568,887,Credit,4.17879E+15,1930-10-01,347,Active
569,4074,Credit,4.38131E+12,1933-08-01,811,Active
570,729,Credit,4.99727E+15,2028-05-01,810,Active
571,6357,Credit,1.80074E+14,2029-07-01,130,Active
572,2174,Credit,2.22907E+15,1930-04-01,560,Active
573,2480,Credit,2.13178E+14,1932-04-01,989,Blocked
574,4242,Debit,6.01122E+15,2029-07-01,721,Active
575,4348,Debit,4.97917E+15,1935-06-01,898,Active
576,3019,Credit,4.25839E+15,2029-02-01,604,Blocked
577,6948,Debit,4.67365E+15,2028-10-01,714,Active
578,1405,Credit,3.5254E+15,2027-04-01,396,Blocked
579,1062,Debit,4.85346E+18,1930-01-01,382,Active
580,6678,Credit,4.05555E+18,1931-09-01,653,Blocked
581,1543,Debit,6.53034E+15,1935-09-01,554,Active
582,2513,Credit,5.02062E+11,1934-12-01,838,Blocked
583,2619,Debit,4.32084E+15,2026-03-01,681,Active
584,2071,Credit,3.48756E+14,1932-05-01,818,Blocked
585,6773,Debit,3.48274E+14,2028-04-01,245,Active
586,1071,Debit,3.00067E+13,2029-12-01,447,Active
587,3645,Credit,3.00238E+13,1934-07-01,847,Active
588,6953,Debit,4.90621E+15,1934-06-01,370,Blocked
589,2754,Credit,4.98052E+15,2026-07-01,834,Active
590,1495,Credit,6.39011E+11,1930-06-01,437,Blocked
591,6642,Debit,2.1315E+14,1931-07-01,181,Active
592,1238,Debit,4.99556E+15,1930-08-01,583,Active
593,6693,Credit,2.22638E+15,1933-08-01,164,Active
594,6828,Credit,3.59013E+15,1935-06-01,211,Active
595,5761,Credit,2.13176E+14,2029-09-01,708,Blocked
596,626,Credit,1.80054E+14,2028-01-01,979,Blocked
597,4631,Credit,5.6093E+11,2027-09-01,747,Blocked
598,2792,Debit,3.70594E+14,2028-03-01,553,Active
599,2223,Debit,3.41603E+14,1930-02-01,668,Active
600,3997,Credit,4.62718E+18,1935-08-01,392,Active
601,5108,Debit,4.638E+18,2028-05-01,946,Active
602,6919,Credit,6.01148E+15,1935-01-01,139,Blocked
603,3287,Debit,2.71181E+15,2029-02-01,724,Blocked
604,2850,Debit,6.51427E+15,1932-03-01,484,Active
605,2716,Credit,3.58491E+15,1935-02-01,157,Blocked
606,3832,Debit,4.0617E+18,1930-06-01,538,Active
607,3622,Credit,3.54306E+15,2028-04-01,126,Active
608,3771,Debit,4.82794E+18,2026-03-01,656,Blocked
609,6499,Debit,4.0093E+15,1934-08-01,853,Blocked
610,1796,Credit,3.56825E+15,2026-03-01,637,Blocked
611,6922,Debit,6.01136E+15,2026-05-01,813,Blocked
612,6142,Credit,6.56327E+15,1931-03-01,362,Blocked
613,3610,Debit,60428614311,1934-02-01,237,Blocked
614,6288,Credit,4.30599E+15,1933-02-01,745,Blocked
615,2843,Debit,4.11888E+12,2028-03-01,255,Blocked
616,2326,Debit,3.57864E+15,2029-12-01,837,Active
617,5226,Debit,3.01688E+13,2029-11-01,843,Blocked
618,5153,Credit,6.76112E+11,1932-09-01,548,Blocked
619,4765,Credit,1.80049E+14,2027-01-01,979,Blocked
620,3411,Credit,6.01165E+15,1930-12-01,451,Blocked
621,448,Debit,3.04971E+13,2027-05-01,223,Active
622,6167,Credit,3.52523E+15,1933-09-01,847,Blocked
623,151,Credit,1.80099E+14,1933-06-01,516,Active
624,1102,Credit,1.80088E+14,1934-06-01,775,Blocked
625,734,Debit,3.58938E+15,1931-02-01,227,Blocked
626,4251,Credit,4.27971E+18,2027-11-01,389,Blocked
627,5886,Credit,4.7398E+12,1930-08-01,565,Active
628,2196,Debit,4.78128E+15,1933-03-01,845,Active
629,1555,Debit,2.13194E+14,1930-12-01,219,Active
630,4562,Credit,4.94033E+15,2027-12-01,220,Active
631,2597,Credit,6.01188E+15,2028-01-01,297,Active
632,5778,Debit,4.34071E+15,2028-01-01,479,Active
633,4283,Debit,3.7242E+14,2028-09-01,449,Blocked
634,1719,Debit,4.99338E+15,1930-07-01,821,Active
635,1181,Debit,6.0111E+15,1930-08-01,905,Active
636,1272,Credit,6.57193E+15,2026-12-01,515,Blocked
637,871,Debit,4.08248E+18,2028-04-01,667,Blocked
638,5335,Debit,4.43209E+15,1933-06-01,565,Blocked
639,5094,Credit,4.42224E+15,1933-08-01,215,Active
640,6117,Debit,4.07421E+12,1933-12-01,930,Active
641,1731,Debit,4.14376E+15,2026-02-01,864,Active
642,6094,Credit,4.48539E+15,1934-08-01,858,Active
643,702,Credit,3.52176E+15,1931-11-01,440,Blocked
644,2130,Credit,4.47248E+18,2026-02-01,943,Blocked
645,5030,Credit,4.63485E+15,2025-10-01,751,Active
646,3878,Credit,3.04078E+13,1935-02-01,401,Blocked
647,1502,Credit,5.59511E+15,1931-05-01,478,Active
648,3084,Debit,4.77469E+15,1931-09-01,751,Blocked
649,24,Credit,2.13125E+14,2026-04-01,496,Active
650,908,Debit,6.30412E+11,2027-03-01,452,Active
651,410,Credit,3.0505E+13,2028-12-01,270,Blocked
652,2208,Credit,2.24058E+15,2028-03-01,993,Active
653,1482,Credit,3.59183E+15,1934-02-01,797,Active
654,4747,Credit,3.83881E+13,1933-04-01,238,Active
655,6682,Debit,6.30403E+11,1933-02-01,251,Blocked
656,3040,Credit,4.01087E+18,1931-06-01,495,Active
657,6580,Debit,4.39718E+15,2026-10-01,371,Blocked
658,4945,Credit,6.01189E+15,2027-09-01,788,Blocked
659,57,Credit,60490168279,2027-10-01,503,Active
660,6906,Credit,3.05946E+13,1930-11-01,670,Blocked
661,4124,Credit,4.70682E+12,1930-10-01,266,Blocked
662,4264,Debit,3.50929E+15,2028-01-01,175,Active
663,6394,Debit,3.00017E+13,1930-08-01,692,Active
664,1832,Credit,3.44744E+14,1933-05-01,498,Blocked
665,3374,Debit,3.58965E+15,1934-01-01,526,Active
666,2805,Credit,6.55174E+15,2028-03-01,220,Active
667,4011,Credit,6.01133E+15,1930-05-01,326,Blocked
668,5485,Debit,3.53603E+15,1935-03-01,585,Active
669,3027,Debit,5.2084E+15,2028-07-01,477,Active
670,6126,Credit,4.20301E+12,2028-03-01,168,Blocked
671,89,Credit,4.58856E+15,2027-12-01,726,Active
672,3135,Credit,4.66389E+15,1931-10-01,726,Active
673,5150,Debit,3.58452E+15,1932-05-01,395,Active
674,488,Credit,3.42917E+14,1934-08-01,799,Blocked
675,1921,Debit,5.87645E+11,2028-12-01,258,Active
676,1646,Debit,4.80827E+18,2027-03-01,378,Blocked
677,6434,Credit,4.74183E+15,1930-01-01,149,Active
678,3035,Credit,3.01101E+13,1930-04-01,129,Active
679,5074,Debit,4.48886E+15,2027-03-01,751,Blocked
680,4334,Credit,3.59106E+15,1932-05-01,810,Active
681,594,Debit,3.42532E+14,1931-06-01,936,Blocked
682,6293,Credit,4.79865E+18,1930-09-01,552,Active
683,5129,Credit,4.72063E+15,1932-01-01,567,Active
684,1563,Credit,3.57234E+15,2026-07-01,292,Active
685,3516,Debit,3.56761E+15,2026-10-01,561,Active
686,942,Debit,4.65223E+15,2029-09-01,584,Active
687,4087,Credit,6.54043E+15,2026-05-01,504,Blocked
688,3398,Credit,4.04697E+12,1932-02-01,259,Active
689,5670,Credit,4.35259E+18,2029-09-01,927,Blocked
690,6587,Credit,3.50799E+15,2026-04-01,630,Active
691,5712,Credit,3.57974E+15,1934-06-01,206,Blocked
692,2423,Debit,4.90961E+18,1932-07-01,562,Blocked
693,1556,Debit,4.3548E+18,2029-10-01,640,Blocked
694,588,Debit,3.02563E+13,2027-06-01,420,Active
695,6131,Credit,3.83334E+13,2025-12-01,657,Blocked
696,311,Debit,4.30551E+18,2029-08-01,225,Active
697,5467,Debit,4.01197E+18,1930-02-01,670,Blocked
698,2162,Debit,3.53805E+15,1933-09-01,640,Blocked
699,3771,Credit,3.55932E+15,1934-02-01,314,Blocked
700,5651,Credit,2.23719E+15,1935-07-01,249,Blocked
701,1971,Credit,2.2389E+15,1935-01-01,902,Active
702,3705,Credit,3.50478E+15,1930-06-01,969,Blocked
703,2950,Debit,2.13139E+14,1933-11-01,190,Blocked
704,2446,Credit,4.45448E+12,2029-10-01,727,Active
705,6168,Credit,4.38608E+15,1932-11-01,451,Active
706,1647,Debit,4.17555E+12,2027-11-01,304,Blocked
707,1992,Credit,3.77245E+14,2029-07-01,502,Active
708,2462,Credit,3.48523E+14,2029-10-01,736,Active
709,439,Debit,6.3906E+11,1933-10-01,638,Blocked
710,2963,Credit,2.22804E+15,1932-04-01,741,Active
711,3344,Debit,2.70124E+15,2029-06-01,297,Blocked
712,5974,Debit,1.80062E+14,2029-02-01,308,Blocked
713,1028,Debit,1.80098E+14,2029-01-01,233,Blocked
714,88,Debit,3.50869E+15,2029-04-01,746,Blocked
715,2789,Debit,4.79027E+15,1932-07-01,168,Blocked
716,6565,Debit,4.31974E+12,1934-08-01,899,Active
717,678,Debit,6.58233E+15,1931-03-01,937,Blocked
718,3226,Credit,2.25302E+15,1932-11-01,629,Blocked
719,779,Debit,3.54161E+15,2027-08-01,266,Blocked
720,2380,Credit,3.56049E+15,2029-02-01,786,Blocked
721,6275,Debit,4.74054E+15,1930-08-01,793,Blocked
722,1745,Debit,1.80092E+14,2029-05-01,895,Blocked
723,40,Credit,3.03485E+13,2027-07-01,355,Active
724,348,Credit,5.23992E+15,1931-01-01,370,Blocked
725,1771,Credit,3.50959E+15,1932-08-01,124,Active
726,273,Debit,6.76267E+11,1935-07-01,672,Active
727,3600,Credit,4.73394E+15,2028-12-01,319,Active
728,4209,Credit,1.80035E+14,2028-09-01,683,Blocked
729,6408,Debit,4.72796E+15,2029-08-01,284,Active
730,713,Credit,1.80066E+14,2028-04-01,991,Active
731,613,Debit,2.719E+15,1931-11-01,650,Active
732,4260,Debit,3.77105E+14,1933-10-01,700,Blocked
733,536,Credit,60420830410,1931-08-01,641,Blocked
734,4934,Debit,5.29725E+15,1930-12-01,521,Blocked
735,5948,Credit,3.72704E+14,1930-04-01,680,Active
736,6716,Debit,3.63693E+13,1930-05-01,293,Active
737,3343,Credit,4.06522E+12,1935-05-01,155,Blocked
738,774,Credit,3.40814E+14,2028-05-01,449,Active
739,3308,Credit,4.20381E+18,1932-12-01,526,Blocked
740,6454,Debit,6.01184E+15,1930-10-01,115,Active
741,6441,Debit,4.98348E+12,2026-04-01,457,Blocked
742,5233,Debit,3.61583E+13,1931-07-01,480,Active
743,3451,Debit,6.0118E+15,2028-02-01,709,Active
744,5813,Debit,4.67599E+15,2028-05-01,648,Active
745,2646,Debit,4.53182E+18,1935-08-01,723,Blocked
746,1854,Credit,4.8565E+12,1934-09-01,484,Blocked
747,1157,Debit,4.48595E+15,1935-05-01,836,Active
748,6594,Debit,3.5198E+15,2026-10-01,227,Active
749,3321,Credit,3.57539E+15,2027-04-01,900,Active
750,4357,Credit,4.11044E+15,2027-06-01,222,Active
751,1865,Credit,3.51129E+15,1931-11-01,796,Active
752,1114,Credit,4.30074E+15,2026-05-01,581,Blocked
753,5802,Debit,3.46771E+14,1931-10-01,698,Blocked
754,2839,Debit,4.1386E+12,2028-09-01,698,Active
755,2723,Debit,6.39045E+11,1934-04-01,451,Blocked
756,6258,Debit,3.59689E+15,1933-08-01,156,Active
757,5806,Debit,3.4573E+14,1935-06-01,965,Blocked
758,3362,Credit,4.60527E+12,1935-07-01,949,Active
759,2668,Debit,3.54182E+15,1935-04-01,350,Active
760,6730,Debit,4.07384E+18,2026-03-01,683,Active
761,5864,Credit,4.73904E+18,2027-10-01,489,Active
762,4213,Debit,5.8591E+11,2027-05-01,148,Active
763,2719,Credit,4.54765E+12,1932-06-01,432,Blocked
764,3716,Credit,3.59446E+15,1931-05-01,308,Blocked
765,2117,Credit,1.80076E+14,2029-03-01,189,Active
766,1501,Credit,4.23982E+15,2026-07-01,514,Active
767,5803,Debit,6.75924E+11,2027-12-01,222,Active
768,343,Credit,3.53426E+15,1935-04-01,763,Blocked
769,4450,Debit,3.04119E+13,1933-08-01,712,Blocked
770,4098,Debit,4.19054E+15,2025-09-01,621,Blocked
771,4376,Credit,3.51568E+15,1934-09-01,718,Blocked
772,6202,Credit,4.95168E+18,1932-12-01,300,Blocked
773,2481,Credit,2.13183E+14,2028-09-01,200,Active
774,1563,Debit,6.0113E+15,1930-01-01,193,Active
775,5683,Credit,4.38155E+15,1933-04-01,458,Blocked
776,3107,Credit,3.50189E+15,1931-05-01,329,Blocked
777,273,Debit,3.43914E+14,2029-09-01,108,Active
778,4226,Credit,4.50332E+15,2028-10-01,872,Active
779,3195,Debit,2.23767E+15,2028-07-01,805,Active
780,3480,Credit,3.55078E+15,2026-12-01,231,Active
781,3086,Credit,3.027E+13,1935-07-01,190,Blocked
782,6937,Debit,1.80001E+14,2029-10-01,457,Blocked
783,1943,Debit,4.64446E+18,1930-02-01,798,Blocked
784,4687,Credit,4.95626E+18,2029-09-01,212,Blocked
785,385,Credit,3.51485E+15,1933-08-01,294,Blocked
786,425,Debit,4.86772E+15,1930-01-01,286,Blocked
787,4364,Credit,5.21938E+15,1930-11-01,132,Blocked
788,2121,Debit,4.80987E+12,2025-11-01,105,Active
789,1281,Debit,5.03823E+11,2028-10-01,322,Blocked
790,5362,Debit,4.99316E+12,1933-09-01,616,Active
791,837,Credit,3.52781E+15,2025-10-01,549,Active
792,546,Credit,3.02307E+13,2028-09-01,998,Active
793,6622,Credit,4.30658E+18,2029-12-01,859,Blocked
794,3080,Debit,6.30435E+11,1933-01-01,798,Blocked
795,3280,Credit,3.54598E+15,1931-11-01,238,Active
796,1250,Credit,3.55514E+15,2026-09-01,736,Blocked
797,3830,Credit,3.54318E+15,1933-03-01,173,Active
798,3538,Credit,3.51891E+15,1930-08-01,382,Active
799,4861,Debit,6.76335E+11,2028-09-01,159,Active
800,219,Debit,3.41075E+14,1933-01-01,212,Active
801,4204,Debit,6.51957E+15,2028-07-01,813,Blocked
802,3947,Debit,3.71554E+14,1930-05-01,222,Blocked
803,6917,Debit,4.93967E+18,2026-01-01,355,Active
804,4184,Debit,3.77093E+14,1933-07-01,296,Active
805,3229,Debit,2.13151E+14,2025-11-01,966,Blocked
806,2769,Debit,6.30496E+11,1932-02-01,524,Blocked
807,1151,Debit,3.78134E+14,1932-01-01,428,Active
808,6775,Debit,4.88813E+15,1934-07-01,831,Active
809,2111,Debit,3.54482E+15,1932-08-01,106,Active
810,5227,Debit,3.57206E+15,2029-11-01,690,Active
811,5846,Credit,4.6041E+15,2028-10-01,644,Blocked
812,3217,Debit,3.70729E+14,2027-05-01,931,Blocked
813,1085,Debit,2.55451E+15,1932-03-01,645,Active
814,4392,Debit,5.8353E+11,1933-08-01,936,Active
815,2398,Debit,2.13155E+14,1931-05-01,246,Blocked
816,5216,Debit,3.41998E+14,1934-03-01,129,Active
817,67,Debit,6.53916E+15,2025-10-01,224,Active
818,2890,Debit,2.13192E+14,2026-06-01,592,Active
819,1404,Credit,3.49034E+14,1931-04-01,246,Active
820,2086,Debit,4.55345E+18,2028-07-01,965,Blocked
821,1755,Credit,4.95754E+12,1930-10-01,705,Active
822,5265,Debit,3.57724E+15,2027-02-01,194,Active
823,3826,Debit,4.3058E+18,2029-01-01,176,Blocked
824,2949,Credit,3.41502E+14,1935-02-01,100,Active
825,5695,Credit,3.79422E+14,1932-09-01,115,Active
826,1351,Credit,4.86642E+18,2026-03-01,190,Active
827,546,Credit,4.78561E+18,2029-11-01,595,Active
828,2143,Debit,6.0119E+15,1931-03-01,501,Blocked
829,3687,Credit,6.01142E+15,1932-11-01,258,Active
830,1051,Debit,4.19623E+12,1934-10-01,441,Active
831,6480,Credit,5.01809E+11,2028-04-01,643,Active
832,334,Credit,4.314E+18,1934-05-01,179,Active
833,6406,Credit,3.57201E+15,1931-04-01,556,Blocked
834,2611,Debit,3.77801E+14,2027-06-01,630,Active
835,5960,Credit,3.5127E+15,2027-04-01,259,Blocked
836,1803,Debit,5.42843E+15,2029-03-01,451,Active
837,1533,Credit,6.58971E+15,1933-09-01,568,Blocked
838,262,Credit,6.53001E+15,2027-03-01,365,Blocked
839,1689,Debit,3.42098E+14,1931-02-01,408,Active
840,6967,Debit,3.53572E+15,1933-10-01,817,Active
841,5021,Debit,2.67098E+15,1931-11-01,534,Active
842,3674,Debit,6.55526E+15,2027-09-01,205,Blocked
843,3615,Credit,4.59291E+15,1934-04-01,204,Blocked
844,6162,Credit,4.78931E+18,1934-06-01,116,Active
845,2054,Debit,3.50211E+15,2026-01-01,597,Active
846,3246,Credit,3.0225E+13,1933-07-01,287,Blocked
847,4696,Debit,3.41237E+14,2026-07-01,379,Active
848,6943,Debit,6.50207E+15,1933-07-01,387,Active
849,3666,Debit,4.32326E+15,2028-09-01,633,Blocked
850,5801,Credit,2.23147E+15,2025-10-01,793,Active
851,6971,Credit,3.02988E+13,1932-09-01,579,Active
852,3208,Debit,4.0336E+18,2027-03-01,850,Blocked
853,3218,Credit,3.74537E+14,2026-06-01,611,Active
854,260,Credit,3.56381E+15,1932-09-01,413,Blocked
855,3861,Credit,3.01348E+13,1930-04-01,151,Blocked
856,3282,Credit,4.23462E+15,1930-08-01,759,Active
857,5545,Debit,4.90018E+12,1934-06-01,199,Blocked
858,3165,Credit,4.81071E+12,2029-07-01,182,Blocked
859,6883,Debit,3.56524E+15,1930-07-01,183,Active
860,2482,Credit,3.78225E+14,2026-09-01,382,Blocked
861,6521,Debit,3.59933E+15,1932-10-01,512,Active
862,4304,Debit,4.02985E+12,1930-01-01,822,Active
863,2275,Credit,4.47759E+12,1930-02-01,594,Active
864,4234,Debit,3.79269E+14,1930-12-01,372,Active
865,4271,Credit,4.62036E+12,2027-02-01,960,Blocked
866,2725,Credit,3.01925E+13,1933-05-01,178,Active
867,2233,Credit,3.88808E+13,1932-10-01,678,Blocked
868,4725,Debit,6.01167E+15,2028-09-01,288,Blocked
869,5948,Credit,4.87446E+15,1934-12-01,231,Active
870,5450,Debit,3.51172E+15,1932-02-01,191,Blocked
871,2653,Credit,3.0185E+13,1935-02-01,695,Active
872,4857,Credit,4.583E+18,1933-12-01,783,Active
873,2337,Credit,2.59296E+15,1932-01-01,917,Blocked
874,1276,Credit,60475609115,1930-12-01,824,Blocked
875,1498,Credit,6.75925E+11,2028-10-01,573,Blocked
876,6497,Debit,3.00364E+13,1931-03-01,402,Active
877,3932,Debit,6.01129E+15,1933-06-01,466,Active
878,4335,Credit,4.02353E+15,1935-02-01,878,Blocked
879,6921,Debit,5.03862E+11,1932-02-01,896,Active
880,2273,Credit,3.57521E+15,1931-05-01,654,Blocked
881,4115,Debit,4.5985E+12,2027-05-01,136,Active
882,2649,Debit,1.80026E+14,1935-01-01,940,Blocked
883,4794,Credit,4.15695E+18,2028-12-01,684,Blocked
884,6943,Debit,4.57397E+15,1935-08-01,240,Active
885,3332,Credit,3.53237E+15,2026-08-01,167,Blocked
886,6671,Credit,2.13158E+14,1932-09-01,416,Active
887,5064,Debit,3.5315E+15,1934-12-01,815,Active
888,5054,Debit,3.58019E+15,1934-03-01,382,Blocked
